word	count	rank
飛び込む	1	2568
傷つけ	1	2569
想定	1	2570
受け	1	2571
滑り込ん	1	2572
濡らし	1	2573
みるみる	1	2574
引き出さ	1	2575
潰し	1	2576
立ち上がる	1	2577
後ずさり	1	2578
新た	1	2579
得る	1	2580
浮袋	1	2581
なくなっ	1	2582
ぐるぐる	1	2583
仕掛ける	1	2584
限界	1	2585
怯え	1	2586
恐ろしく	1	2587
冷静	1	2588
無	1	2589
持て	1	2590
捉え	1	2591
引っぱ	1	2592
しゃがん	1	2593
すくい上げ	1	2594
潰れ	1	2595
洗い落とし	1	2596
体力	1	2597
曙光	1	2598
ほぼ	1	2599
くたびれ	1	2600
沿っ	1	2601
証拠	1	2602
生傷	1	2603
つかみ	1	2604
役立た	1	2605
同然	1	2606
鍛え	1	2607
訓練	1	2608
至っ	1	2609
よどん	1	2610
常用	1	2611
今さら	1	2612
遅	1	2613
少なくとも	1	2614
緩む	1	2615
張っ	1	2616
張り詰め	1	2617
引こ	1	2618
往復	1	2619
運動	1	2620
日差し	1	2621
引き込ま	1	2622
惜しん	1	2623
差し掛かっ	1	2624
びしょ濡れ	1	2625
眼前	1	2626
塩分	1	2627
まぶた	1	2628
緊張	1	2629
つきもの	1	2630
めまい	1	2631
気がかり	1	2632
弱気	1	2633
神様	1	2634
強烈	1	2635
そのうち	1	2636
振り捨て	1	2637
暴れ出す	1	2638
すくい	1	2639
さすっ	1	2640
言うまでもない	1	2641
いよいよ	1	2642
勝手	1	2643
魅力	1	2644
機織	1	2645
はた	1	2646
おり	1	2647
都合	1	2648
ぜひとも	1	2649
遠ざかり	1	2650
休む	1	2651
勝ち	1	2652
麦わら帽子	1	2653
座り込ん	1	2654
頑張り	1	2655
晴天	1	2656
迷子	1	2657
島	1	2658
帰れれ	1	2659
大きかっ	1	2660
尾ひれ	1	2661
そびえ	1	2662
すれすれ	1	2663
畳ま	1	2664
魚の目	1	2665
吸い	1	2666
離れる	1	2667
ウナギ	1	2668
かい	1	2669
暑	1	2670
理由	1	2671
ターン	1	2672
経	1	2673
打ち込む	1	2674
捉える	1	2675
落ち着け	1	2676
遠かっ	1	2677
手繰れ	1	2678
軽い	1	2679
収め	1	2680
終端	1	2681
結ん	1	2682
寄せよ	1	2683
傾い	1	2684
持ち直し	1	2685
勝てる	1	2686
踏んばれ	1	2687
揺らい	1	2688
立て直し	1	2689
あがい	1	2690
喋れ	1	2691
伸ばす	1	2692
一周	1	2693
決まり	1	2694
元通り	1	2695
資格	1	2696
高貴	1	2697
人間らしく	1	2698
試み	1	2699
引っくり返し	1	2700
揺らし	1	2701
挑ん	1	2702
目まい	1	2703
とうに	1	2704
掻き集め	1	2705
ぶつけ	1	2706
ふれ	1	2707
分厚く	1	2708
果てしなく	1	2709
広がり	1	2710
手放し	1	2711
振り上げ	1	2712
めがけ	1	2713
下ろす	1	2714
持ち上がっ	1	2715
打ち込ま	1	2716
鉄	1	2717
孕ん	1	2718
美し	1	2719
乗る	1	2720
激しい	1	2721
しぶき	1	2722
浴びせ	1	2723
むかむか	1	2724
擦りむけ	1	2725
突き刺さり	1	2726
染め	1	2727
ぼやける	1	2728
残る	1	2729
かき出し	1	2730
何しろ	1	2731
張る	1	2732
帰ろ	1	2733
から口	1	2734
縛り付ける	1	2735
財産	1	2736
触り	1	2737
押し込ん	1	2738
見上げ	1	2739
合わせよ	1	2740
波間	1	2741
真横	1	2742
繋がっ	1	2743
銀	1	2744
一色	1	2745
潜望鏡	1	2746
行列	1	2747
祈祷	1	2748
聖者	1	2749
映っ	1	2750
失う	1	2751
さばい	1	2752
重	1	2753
褒める	1	2754
船首	1	2755
腰掛	1	2756
こしかけ	1	2757
短く	1	2758
立てる	1	2759
斜	1	2760
ブーム	1	2761
張ら	1	2762
寝そべっ	1	2763
コンパス	1	2764
見れ	1	2765
水分	1	2766
補給	1	2767
見つから	1	2768
腐っ	1	2769
揺すっ	1	2770
跳虫	1	2771
つまみ	1	2772
殻	1	2773
噛み砕い	1	2774
豊富	1	2775
エビ	1	2776
一口	1	2777
かじ	1	2778
終盤	1	2779
苦しかっ	1	2780
静止	1	2781
とてつもなく	1	2782
異常	1	2783
何とも	1	2784
薬	1	2785
終え	1	2786
進み	1	2787
快調	1	2788
上下	1	2789
載っ	1	2790
威厳	1	2791
消え去っ	1	2792
横並び	1	2793
策略	1	2794
勝っ	1	2795
悪意	1	2796
順調	1	2797
保つ	1	2798
浮かび	1	2799
散っ	1	2800
浮かび上がっ	1	2801
躊躇	1	2802
割っ	1	2803
航路	1	2804
なぞっ	1	2805
見失う	1	2806
痕跡	1	2807
嗅ぎつける	1	2808
猛烈	1	2809
追跡	1	2810
非常	1	2811
泳げる	1	2812
青く	1	2813
光り	1	2814
鮫	1	2815
揺らぐ	1	2816
切り裂い	1	2817
重なっ	1	2818
唇	1	2819
内側	1	2820
反り返っ	1	2821
一般	1	2822
ピラミッド	1	2823
違っ	1	2824
かみ	1	2825
そり	1	2826
鋭かっ	1	2827
武装	1	2828
望む	1	2829
監視	1	2830
縛る	1	2831
短かっ	1	2832
みなぎっ	1	2833
牙	1	2834
野郎	1	2835
めり込む	1	2836
あらわし	1	2837
裂か	1	2838
交差	1	2839
突き進ん	1	2840
飲み込ん	1	2841
奥	1	2842
脳みそ	1	2843
まさに	1	2844
血まみれ	1	2845
純粋	1	2846
敵意	1	2847
もっ	1	2848
絡ん	1	2849
受け入れ	1	2850
ばたつかせ	1	2851
かきわけ	1	2852
打た	1	2853
飛び出す	1	2854
張りつめ	1	2855
ぶつ	1	2856
有能	1	2857
進め	1	2858
ぶち込ん	1	2859
気に入る	1	2860
悪条件	1	2861
赤	1	2862
刺さ	1	2863
痺れ	1	2864
痛く	1	2865
愉快	1	2866
身軽	1	2867
起こる	1	2868
脇の下	1	2869
繋が	1	2870
ほ	1	2871
づな	1	2872
丸腰	1	2873
上半身	1	2874
蘇っ	1	2875
いくらでも	1	2876
手遅れ	1	2877
生まれつい	1	2878
ペ	1	2879
周囲	1	2880
読む	1	2881
巡らせ	1	2882
売る	1	2883
あさる	1	2884
食欲	1	2885
権化	1	2886
気高く	1	2887
守る	1	2888
欺く	1	2889
ちぎり	1	2890
肉質	1	2891
噛みしめる	1	2892
汁	1	2893
牛肉	1	2894
赤身	1	2895
値段	1	2896
拡がる	1	2897
止める	1	2898
近づき	1	2899
風向き	1	2900
帆影	1	2901
蒸気	1	2902
煙	1	2903
見当たら	1	2904
維持	1	2905
翻訳	1	2906
釘	1	2907
三角形	1	2908
払う	1	2909
働か	1	2910
見失っ	1	2911
痛む	1	2912
持ち上げる	1	2913
ひるん	1	2914
固く	1	2915
憎む	1	2916
放ち	1	2917
あさり	1	2918
噛み付い	1	2919
ぬめり	1	2920
標的	1	2921
くねら	1	2922
隠れる	1	2923
がたがた	1	2924
細長く	1	2925
注視	1	2926
円形	1	2927
傷つい	1	2928
噛みつく	1	2929
脊髄	1	2930
繋がる	1	2931
浮き出	1	2932
打ち込み	1	2933
引き抜き	1	2934
突き刺し	1	2935
飲み込み	1	2936
揺れ	1	2937
暴い	1	2938
入ら	1	2939
一撃	1	2940
突き出し	1	2941
引き抜く	1	2942
叩き込む	1	2943
ぶら下がっ	1	2944
放さ	1	2945
脊椎	1	2946
軟骨	1	2947
裂ける	1	2948
こじあけ	1	2949
ひねり	1	2950
あな	1	2951
友達	1	2952
膨らみ	1	2953
黙っ	1	2954
洗わ	1	2955
研ぐ	1	2956
暇	1	2957
忠告	1	2958
ガタガタ	1	2959
ぶつかる	1	2960
売れ	1	2961
暮らせる	1	2962
守れる	1	2963
治せ	1	2964
大して	1	2965
とりたて	1	2966
騒ぐ	1	2967
つら	1	2968
無し	1	2969
結末	1	2970
飼	1	2971
桶	1	2972
目がけ	1	2973
ねじり	1	2974
のけぞる	1	2975
見よ	1	2976
実物	1	2977
ちっぽけ	1	2978
魅了	1	2979
役に立た	1	2980
殺せる	1	2981
若く	1	2982
芯	1	2983
直前	1	2984
たどっ	1	2985
探し回る	1	2986
まっしぐら	1	2987
扱え	1	2988
握りしめ	1	2989
手首	1	2990
まず	1	2991
てっぺん	1	2992
見舞い	1	2993
食い込ま	1	2994
叩きつける	1	2995
こぼれる	1	2996
弛緩	1	2997
攻撃	1	2998
待ち構え	1	2999
殺せ	1	3000
相当	1	3001
痛手	1	3002
負っ	1	3003
平気	1	3004
握れ	1	3005
損なわ	1	3006
灯火	1	3007
やっつけ	1	3008
自由	1	3009
対峙	1	3010
楽しかっ	1	3011
手斧	1	3012
お祈り	1	3013
約束	1	3014
覚ませ	1	3015
買い	1	3016
支払い	1	3017
折ら	1	3018
引き受け	1	3019
買お	1	3020
たん	1	3021
もらえ	1	3022
代金	1	3023
払お	1	3024
体勢	1	3025
直す	1	3026
街	1	3027
おぼろ	1	3028
明らん	1	3029
荒れ	1	3030
縁	1	3031
ぎしぎし	1	3032
無駄	1	3033
描く	1	3034
飛びかかる	1	3035
あご	1	3036
ちぎる	1	3037
揺らさ	1	3038
気配	1	3039
振っ	1	3040
つかま	1	3041
飛びかかり	1	3042
引きちぎっ	1	3043
襲お	1	3044
折り返す	1	3045
肉片	1	3046
ちぎれ	1	3047
裂け	1	3048
突く	1	3049
鋭い	1	3050
分かり	1	3051
転がっ	1	3052
銅	1	3053
甘い	1	3054
不安	1	3055
唾	1	3056
悟っ	1	3057
悪あがき	1	3058
嵌	1	3059
正し	1	3060
軽々と	1	3061
思考	1	3062
感情	1	3063
過ぎ去り	1	3064
操る	1	3065
帰港	1	3066
目指し	1	3067
パン	1	3068
留め	1	3069
払わ	1	3070
抱え	1	3071
不都合	1	3072
取り替え	1	3073
たやすい	1	3074
何だかんだ	1	3075
よる	1	3076
打ちのめし	1	3077
岩場	1	3078
こぢんまり	1	3079
砂利	1	3080
乗り上げ	1	3081
降り	1	3082
担い	1	3083
立ち止まり	1	3084
立ち	1	3085
街灯	1	3086
剥き出し	1	3087
下敷き	1	3088
立ち上がろ	1	3089
座り込む	1	3090
担ぎ	1	3091
用事	1	3092
座り込み	1	3093
着い	1	3094
込ん	1	3095
強風	1	3096
流し	1	3097
括ら	1	3098
裾	1	3099
まくり	1	3100
全長	1	3101
寝かせ	1	3102
ミルク	1	3103
邪魔	1	3104
よろしく	1	3105
渡っ	1	3106
温める	1	3107
薪	1	3108
起き上がら	1	3109
コップ	1	3110
注	1	3111
受け取っ	1	3112
刻め	1	3113
欲しけりゃ	1	3114
沿岸	1	3115
警備	1	3116
ばか	1	3117
話せる	1	3118
家族	1	3119
教わる	1	3120
作れる	1	3121
グアナバコア	1	3122
研磨	1	3123
研い	1	3124
変	1	3125
おかしく	1	3126
教わり	1	3127
辛かっ	1	3128
並大抵	1	3129
磨り	1	3130
観光	1	3131
客	1	3132
一団	1	3133
訪れ	1	3134
空き缶	1	3135
カマス	1	3136
死骸	1	3137
問いかけ	1	3138
差し	1	3139
流さ	1	3140
ティブロン	1	3141
訛っ	1	3142
英語	1	3143
言い直し	1	3144
上っ	1	3145
座り	1	3146
